0000.304942 00000354 8 00 00 00 00 00 00 06 00
0000.305147 000001F9 6 20 00 7D 00 00 FF  
0000.305336 00000650 5 41 00 FF D6 00   
0000.305577 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.306278 00000215 6 00 20 00 00 01 01  
0000.310042 00000181 8 7D 00 32 10 32 20 32 00
0000.310298 000001F8 8 00 00 FF FF FE 00 00 0F
0000.310533 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.310738 0000065B 6 FF EF FE B8 40 7C  
0000.310968 000005FD 8 1F 64 55 4A C9 42 00 00
0000.314680 0000027F 8 00 00 00 00 00 00 00 00
0000.314921 00000285 8 00 00 00 00 00 00 9E 25
0000.315162 00000284 8 00 00 00 00 00 00 9E 24
0000.315371 000001F9 6 20 00 7D 00 00 FF  
0000.315592 00000638 7 50 10 05 90 00 00 00 
0000.315837 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.320031 00000181 8 7D 00 32 10 32 20 32 00
0000.320282 000001F8 8 00 00 FF FF FE 00 00 0F
0000.320517 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.320763 000001FD 8 37 41 7F FF 7F FF 50 00
0000.321659 000005E4 3 00 00 00     
0000.324587 00000244 7 FE FE 00 18 00 00 FE 
0000.324946 000001F9 6 20 00 7D 00 00 FF  
0000.325187 00000427 8 DB FF FF C7 FF FF 28 00
0000.325427 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.326282 00000215 6 00 20 00 00 01 01  
0000.330010 00000181 8 7D 00 32 10 32 20 32 00
0000.330250 0000042E 8 FF FF DF FF E4 09 00 FF
0000.330486 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.330737 000001F8 8 00 00 FF FF FE 00 00 0F
0000.330972 000005C5 8 63 01 F6 45 06 A2 00 7F
0000.331213 0000060D 8 0E 16 00 00 45 47 02 00
0000.334633 0000027F 8 00 00 00 00 00 00 00 00
0000.334884 00000285 8 00 00 00 00 00 00 9F 26
0000.335119 00000284 8 00 00 00 00 00 00 9F 25
0000.335329 000001F9 6 20 00 7D 00 00 FF  
0000.335580 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.340086 00000551 8 47 00 00 00 FE 02 00 00
0000.340337 000001F8 8 00 00 FF FF FE 00 00 0F
0000.340577 00000181 8 7D 00 32 10 32 20 32 00
0000.340746 00000366 4 00 00 00 A0    
0000.340987 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.341233 000005E9 8 00 38 00 00 00 18 00 02
0000.341417 00000645 5 00 FA FF 00 00   
0000.344643 00000244 7 FE FE 00 18 00 00 FE 
0000.344888 00000354 8 00 00 00 00 00 00 06 00
0000.345134 000001F9 6 20 00 7D 00 00 FF  
0000.345370 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.346281 00000215 6 00 20 00 00 01 01  
0000.346491 00000625 6 82 60 E7 11 00 00  
0000.350008 00000181 8 7D 00 32 10 32 20 32 00
0000.350254 000001F8 8 00 00 FF FF FE 00 00 0F
0000.350500 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.350710 00000656 6 07 FF 07 FF 07 FF  
0000.350838 00000657 2 C1 C8      
0000.351258 00000634 4 80 FE 00 00    
0000.354616 0000027F 8 00 00 00 00 00 00 00 00
0000.354857 00000285 8 00 00 00 00 00 00 A0 27
0000.355103 00000284 8 00 00 00 00 00 00 A0 26
0000.355338 000001F9 6 20 00 7D 00 00 FF  
0000.355589 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.360023 00000181 8 7D 00 32 10 32 20 32 00
0000.360274 000001F8 8 00 00 FF FF FE 00 00 0F
0000.360515 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.364436 00000244 7 FE FE 00 18 00 00 FE 
0000.364989 000001F9 6 20 00 7D 00 00 FF  
0000.365235 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.366280 00000215 6 00 20 00 00 01 01  
0000.370084 00000181 8 7D 00 32 10 32 20 32 00
0000.370335 000001F8 8 00 00 FF FF FE 00 00 0F
0000.370575 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.370755 00000500 5 02 8D EA D4 5B   
0000.374615 0000027F 8 00 00 00 00 00 00 00 00
0000.374861 00000285 8 00 00 00 00 00 00 A1 28
0000.375132 00000284 8 00 00 00 00 00 00 A1 27
0000.375357 000001F9 6 20 00 7D 00 00 FF  
0000.375557 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.380099 00000181 8 7D 00 32 10 32 20 32 00
0000.380355 000001F8 8 00 00 FF FF FE 00 00 0F
0000.380590 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.384579 00000244 7 FE FE 00 18 00 00 FE 
0000.384824 00000354 8 00 00 00 00 00 00 06 00
0000.385050 000005DD 7 00 FF FF 00 00 FE 00 
0000.385275 000001F9 6 20 00 7D 00 00 FF  
0000.385541 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.385679 00000651 2 04 F0      
0000.386319 00000215 6 00 20 00 00 01 01  
0000.390083 00000181 8 7D 00 32 10 32 20 32 00
0000.390328 000001F8 8 00 00 FF FF FE 00 00 0F
0000.390569 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.394614 0000027F 8 00 00 00 00 00 00 00 00
0000.394849 00000285 8 00 00 00 00 00 00 A2 29
0000.395095 00000284 8 00 00 00 00 00 00 A2 28
0000.395300 000001F9 6 20 00 7D 00 00 FF  
